718471609137373184,Fri Apr 08 16:12:34 +0000 2016,11,,0,breaking,1
718496084419616770,Fri Apr 08 17:49:50 +0000 2016,19,,0,falls,1
718277201691598849,Fri Apr 08 03:20:04 +0000 2016,6,great,1,,0
718277131940315136,Fri Apr 08 03:19:47 +0000 2016,16,support,1,,0
718277075107450880,Fri Apr 08 03:19:34 +0000 2016,7,favorite,1,,0
718277050889551876,Fri Apr 08 03:19:28 +0000 2016,25,well,1,,0
718277029368565760,Fri Apr 08 03:19:23 +0000 2016,13,,0,irony,1
718543641703108608,Fri Apr 08 20:58:48 +0000 2016,19,,0,authoritarian,1
718501694854680576,Fri Apr 08 18:12:07 +0000 2016,15,,0,fuck,1
718262215825076224,Fri Apr 08 02:20:31 +0000 2016,17,love,1,,0
718261991706607616,Fri Apr 08 02:19:38 +0000 2016,17,,0,sore,1
718522092002615296,Fri Apr 08 19:33:10 +0000 2016,19,wow,1,,0
718522075732844544,Fri Apr 08 19:33:07 +0000 2016,20,,0,wrong,1
718563100232925185,Fri Apr 08 22:16:08 +0000 2016,17,,0,failed,1
718483681153671168,Fri Apr 08 17:00:33 +0000 2016,23,support,1,,0
718483524072947713,Fri Apr 08 16:59:55 +0000 2016,13,fun,1,,0
718483369391177728,Fri Apr 08 16:59:18 +0000 2016,19,top,1,,0
718483158690181120,Fri Apr 08 16:58:28 +0000 2016,18,,0,missed,1
718588986093137920,Fri Apr 08 23:58:59 +0000 2016,19,,0,poor,1
718269042465902592,Fri Apr 08 02:47:39 +0000 2016,11,trusted,1,,0
718268974107136000,Fri Apr 08 02:47:22 +0000 2016,14,win,1,,0
718268883954704386,Fri Apr 08 02:47:01 +0000 2016,18,,0,unbelievable,1
718555723702149120,Fri Apr 08 21:46:49 +0000 2016,18,tempting,1,,0
718555542013276160,Fri Apr 08 21:46:05 +0000 2016,6,happy,1,,0
718555434395770880,Fri Apr 08 21:45:40 +0000 2016,25,fun,1,,0
718555421326217217,Fri Apr 08 21:45:37 +0000 2016,18,top,1,,0
718456684067225600,Fri Apr 08 15:13:16 +0000 2016,23,love,1,,0
718456637980151808,Fri Apr 08 15:13:05 +0000 2016,20,,0,sorry,1
718409635858817024,Fri Apr 08 12:06:19 +0000 2016,4,,0,cunts,1
718251697928347650,Fri Apr 08 01:38:43 +0000 2016,19,,0,sad,1
718379763891630081,Fri Apr 08 10:07:37 +0000 2016,18,,0,breaking,1
718246735433363457,Fri Apr 08 01:19:00 +0000 2016,20,support,1,,0
718246482890133504,Fri Apr 08 01:18:00 +0000 2016,3,awesome,1,,0
718246414015459328,Fri Apr 08 01:17:44 +0000 2016,13,,0,dislike,1
718250668159578112,Fri Apr 08 01:34:38 +0000 2016,16,liked,1,,0
718250617718882305,Fri Apr 08 01:34:26 +0000 2016,16,support,1,,0
718250614678036480,Fri Apr 08 01:34:25 +0000 2016,19,liked,1,,0
718250543710400513,Fri Apr 08 01:34:08 +0000 2016,11,,0,breaking,1
718476787907334144,Fri Apr 08 16:33:09 +0000 2016,26,,0,hell|rail,2
718384350610518018,Fri Apr 08 10:25:50 +0000 2016,24,well,1,,0
718384267299069952,Fri Apr 08 10:25:30 +0000 2016,11,welcome,1,,0
718384195974905857,Fri Apr 08 10:25:13 +0000 2016,22,better|support,2,,0
718384154329686017,Fri Apr 08 10:25:03 +0000 2016,11,welcome,1,,0
718383916084801536,Fri Apr 08 10:24:07 +0000 2016,18,loved,1,,0
718383752536322049,Fri Apr 08 10:23:28 +0000 2016,18,excellent,1,,0
718383593706373120,Fri Apr 08 10:22:50 +0000 2016,18,lovable,1,,0
718383566229544961,Fri Apr 08 10:22:43 +0000 2016,18,tempting,1,,0
718382306730356736,Fri Apr 08 10:17:43 +0000 2016,23,,0,scary,1
718514411422396417,Fri Apr 08 19:02:39 +0000 2016,20,,0,difficult,1
718504472985645056,Fri Apr 08 18:23:10 +0000 2016,10,,0,failed,1
718561568288595968,Fri Apr 08 22:10:02 +0000 2016,14,,0,breaking,1
718534705855893505,Fri Apr 08 20:23:18 +0000 2016,15,thank,1,,0
718534521545748480,Fri Apr 08 20:22:34 +0000 2016,17,wonder,1,,0
718534377530126336,Fri Apr 08 20:21:59 +0000 2016,13,,0,breaking,1
718260332154777600,Fri Apr 08 02:13:02 +0000 2016,14,,0,breaking,1
718428125777043456,Fri Apr 08 13:19:47 +0000 2016,11,,0,breaking,1
718430895653322754,Fri Apr 08 13:30:47 +0000 2016,14,,0,scarier,1
718278328948498433,Fri Apr 08 03:24:33 +0000 2016,20,excellent,1,,0
718278148320817154,Fri Apr 08 03:23:50 +0000 2016,16,support,1,,0
718278122437812225,Fri Apr 08 03:23:44 +0000 2016,10,,0,phony,1
718289423847288832,Fri Apr 08 04:08:38 +0000 2016,7,,0,rip,1
718468663699841024,Fri Apr 08 16:00:52 +0000 2016,7,,0,maniac,1
718538854064635906,Fri Apr 08 20:39:47 +0000 2016,4,,0,disparaging,1
718299792028364800,Fri Apr 08 04:49:50 +0000 2016,3,well,1,,0
718299651049394176,Fri Apr 08 04:49:16 +0000 2016,18,,0,breaking,1
718271345449168896,Fri Apr 08 02:56:48 +0000 2016,17,,0,fuck,1
718459141371600897,Fri Apr 08 15:23:02 +0000 2016,23,,0,despise,1
718581363809644545,Fri Apr 08 23:28:42 +0000 2016,24,happy,1,,0
718581121793937409,Fri Apr 08 23:27:44 +0000 2016,6,,0,cheating,1
718531909555523584,Fri Apr 08 20:12:11 +0000 2016,20,,0,breaking,1
718390811868667904,Fri Apr 08 10:51:31 +0000 2016,8,,0,grudging,1
718497460784623617,Fri Apr 08 17:55:18 +0000 2016,20,,0,bad,1
718465688164282368,Fri Apr 08 15:49:03 +0000 2016,15,,0,dick,1
718548061476114432,Fri Apr 08 21:16:22 +0000 2016,22,like,1,,0
718548039607169024,Fri Apr 08 21:16:17 +0000 2016,20,glad,1,,0
718548033953218561,Fri Apr 08 21:16:15 +0000 2016,23,well,1,,0
718548026328002560,Fri Apr 08 21:16:14 +0000 2016,13,classy,1,,0
718547951358857217,Fri Apr 08 21:15:56 +0000 2016,14,liked,1,,0
718547538492534784,Fri Apr 08 21:14:17 +0000 2016,23,liked,1,,0
718547283596439556,Fri Apr 08 21:13:17 +0000 2016,5,interesting,1,,0
718547195314614273,Fri Apr 08 21:12:55 +0000 2016,13,classy,1,,0
718547104365469696,Fri Apr 08 21:12:34 +0000 2016,12,,0,creepy,1
718541779541200896,Fri Apr 08 20:51:24 +0000 2016,17,liked,1,,0
718541485038112769,Fri Apr 08 20:50:14 +0000 2016,20,,0,moron,1
718416843044712448,Fri Apr 08 12:34:57 +0000 2016,19,,0,cowardly,1
718373318420787201,Fri Apr 08 09:42:00 +0000 2016,25,,0,fell,1
718492274544492544,Fri Apr 08 17:34:41 +0000 2016,23,good,1,,0
718492242294386688,Fri Apr 08 17:34:34 +0000 2016,10,sexy,1,,0
718492097297326081,Fri Apr 08 17:33:59 +0000 2016,19,,0,fraud,1
718241845210390533,Fri Apr 08 00:59:34 +0000 2016,25,best,1,,0
718241825765597185,Fri Apr 08 00:59:30 +0000 2016,17,,0,insult,1
